Año;Mes;Cod_Operador;Operador;Grupo;ORIG_1;DEST_1;ORIG_1_N;DEST_1_N;ORIG_1_PAIS;DEST_1_PAIS;ORIG_2;DEST_2;ORIG_2_N;DEST_2_N;ORIG_2_PAIS;DEST_2_PAIS;OPER_2;NAC;PAX_LIB;PASAJEROS;CAR_LIB;CARGA (Ton);CORREO;Distancia;Libertad
2019;07;JA;JETSMART;JETSMART;CCP;LSC;CONCEPCION;LA SERENA;CHILE;CHILE;CCP;LSC;CONCEPCION;LA SERENA;CHILE;CHILE;SALEN;NACIONAL;2;1135;0;0;0;856;1
2019;07;JA;JETSMART;JETSMART;CCP;SCL;CONCEPCION;SANTIAGO;CHILE;CHILE;SCL;CCP;SANTIAGO;CONCEPCION;CHILE;CHILE;LLEGAN;NACIONAL;0;9557;0;0;0;429;1
2019;07;JA;JETSMART;JETSMART;CJC;CCP;CALAMA;CONCEPCION;CHILE;CHILE;CCP;CJC;CONCEPCION;CALAMA;CHILE;CHILE;LLEGAN;NACIONAL;0;3777;0;0;0;1635;1
2019;07;JA;JETSMART;JETSMART;CJC;LSC;CALAMA;LA SERENA;CHILE;CHILE;CJC;LSC;CALAMA;LA SERENA;CHILE;CHILE;SALEN;NACIONAL;0;4141;0;0;0;855;1
2019;07;JA;JETSMART;JETSMART;CJC;SCL;CALAMA;SANTIAGO;CHILE;CHILE;SCL;CJC;SANTIAGO;CALAMA;CHILE;CHILE;LLEGAN;NACIONAL;0;12181;0;0;0;1225;1
2019;07;JA;JETSMART;JETSMART;CPO;SCL;COPIAPO;SANTIAGO;CHILE;CHILE;SCL;CPO;SANTIAGO;COPIAPO;CHILE;CHILE;LLEGAN;NACIONAL;0;4047;0;0;0;678;1
2019;07;JA;JETSMART;JETSMART;IQQ;CCP;IQUIQUE;CONCEPCION;CHILE;CHILE;IQQ;CCP;IQUIQUE;CONCEPCION;CHILE;CHILE;SALEN;NACIONAL;0;2712;0;0;0;1825;1
2019;07;JA;JETSMART;JETSMART;IQQ;LSC;IQUIQUE;LA SERENA;CHILE;CHILE;IQQ;LSC;IQUIQUE;LA SERENA;CHILE;CHILE;SALEN;NACIONAL;0;3428;0;0;0;1047;1
2019;07;JA;JETSMART;JETSMART;IQQ;SCL;IQUIQUE;SANTIAGO;CHILE;CHILE;SCL;IQQ;SANTIAGO;IQUIQUE;CHILE;CHILE;LLEGAN;NACIONAL;0;6337;0;0;0;1430;1
2019;07;JA;JETSMART;JETSMART;LSC;ANF;LA SERENA;ANTOFAGASTA;CHILE;CHILE;ANF;LSC;ANTOFAGASTA;LA SERENA;CHILE;CHILE;LLEGAN;NACIONAL;0;2899;0;0;0;723;1
2019;07;JA;JETSMART;JETSMART;LSC;CCP;LA SERENA;CONCEPCION;CHILE;CHILE;CCP;LSC;CONCEPCION;LA SERENA;CHILE;CHILE;LLEGAN;NACIONAL;0;1123;0;0;0;856;1
2019;07;JA;JETSMART;JETSMART;LSC;CJC;LA SERENA;CALAMA;CHILE;CHILE;CJC;LSC;CALAMA;LA SERENA;CHILE;CHILE;LLEGAN;NACIONAL;0;4482;0;0;0;855;1
2019;07;JA;JETSMART;JETSMART;LSC;IQQ;LA SERENA;IQUIQUE;CHILE;CHILE;IQQ;LSC;IQUIQUE;LA SERENA;CHILE;CHILE;LLEGAN;NACIONAL;0;3731;0;0;0;1047;1
2019;07;JA;JETSMART;JETSMART;LSC;SCL;LA SERENA;SANTIAGO;CHILE;CHILE;SCL;LSC;SANTIAGO;LA SERENA;CHILE;CHILE;LLEGAN;NACIONAL;0;7587;0;0;0;389;1
2019;07;JA;JETSMART;JETSMART;PMC;PUQ;PUERTO MONTT;PUNTA ARENAS;CHILE;CHILE;PMC;PUQ;PUERTO MONTT;PUNTA ARENAS;CHILE;CHILE;SALEN;NACIONAL;0;1329;0;0;0;1311;1
2019;07;JA;JETSMART;JETSMART;PMC;SCL;PUERTO MONTT;SANTIAGO;CHILE;CHILE;SCL;PMC;SANTIAGO;PUERTO MONTT;CHILE;CHILE;LLEGAN;NACIONAL;0;7371;0;0;0;916;1
2019;07;JA;JETSMART;JETSMART;PUQ;PMC;PUNTA ARENAS;PUERTO MONTT;CHILE;CHILE;PMC;PUQ;PUERTO MONTT;PUNTA ARENAS;CHILE;CHILE;LLEGAN;NACIONAL;0;1250;0;0;0;1311;1
2019;07;JA;JETSMART;JETSMART;PUQ;SCL;PUNTA ARENAS;SANTIAGO;CHILE;CHILE;SCL;PUQ;SANTIAGO;PUNTA ARENAS;CHILE;CHILE;LLEGAN;NACIONAL;0;3293;0;0;0;2180;1
2019;07;JA;JETSMART;JETSMART;PUQ;ZCO;PUNTA ARENAS;TEMUCO;CHILE;CHILE;ZCO;PUQ;TEMUCO;PUNTA ARENAS;CHILE;CHILE;LLEGAN;NACIONAL;0;1195;0;0;0;1588;1
2019;07;JA;JETSMART;JETSMART;SCL;ANF;SANTIAGO;ANTOFAGASTA;CHILE;CHILE;SCL;ANF;SANTIAGO;ANTOFAGASTA;CHILE;CHILE;SALEN;NACIONAL;0;10863;0;0;0;1106;1
2019;07;JA;JETSMART;JETSMART;SCL;ARI;SANTIAGO;ARICA;CHILE;CHILE;SCL;ARI;SANTIAGO;ARICA;CHILE;CHILE;SALEN;NACIONAL;0;4986;0;0;0;1672;1
